Number of rows  total_phenols equal to -1.0198422441249306 in data wine,"equal ( data = wine , var1 = total_phenols , val = -1.0198422441249306 )"
scatterplot between total_phenols with nonflavanoid_phenols in wine data,"scatterplot ( data = wine , var1 = total_phenols , var2 = nonflavanoid_phenols )"
largest of flavanoids in data wine,"maximum ( data = wine , var1 = flavanoids )"
correlation of in wine data base,corr ( data = wine )
Number of rows where flavanoids higher than or equal to -70.25523083801977 in wine data base,"greater_eq ( data = wine , var1 = flavanoids , val = -70.25523083801977 )"
scatter plot of flavanoids and alcalinity_of_ash in wine df,"scatterplot ( data = wine , var1 = flavanoids , var2 = alcalinity_of_ash )"
quantile of nonflavanoid_phenols in data wine,"quantile ( data = wine , var1 = nonflavanoid_phenols )"
sparsity of the in df wine,std ( data = wine )
Number of info with nonflavanoid_phenols lower than or same as 78.46586061143398 in dataset wine,"less_eq ( data = wine , var1 = nonflavanoid_phenols , val = 78.46586061143398 )"
scatter plot between nonflavanoid_phenols with hue in wine data,"scatterplot ( data = wine , var1 = nonflavanoid_phenols , var2 = hue )"
maximum of proanthocyanins in wine data base,"maximum ( data = wine , var1 = proanthocyanins )"
span of the in wine,ranges ( data = wine )
How many info with proanthocyanins less than 44.530761873645844 in data wine,"less ( data = wine , var1 = proanthocyanins , val = 44.530761873645844 )"
cor of proanthocyanins and alcalinity_of_ash in dataset wine,"corr ( data = wine , var1 = proanthocyanins , var2 = alcalinity_of_ash )"
range of varor_intensity in wine dataset,"ranges ( data = wine , var1 = varor_intensity )"
corr of in wine data,corr ( data = wine )
How many rows where varor_intensity bigger than or same as 58.6280757761059 in dataset wine,"greater_eq ( data = wine , var1 = varor_intensity , val = 58.6280757761059 )"
cor between varor_intensity and nonflavanoid_phenols in df wine,"corr ( data = wine , var1 = varor_intensity , var2 = nonflavanoid_phenols )"
var of the hue in df wine,"variance ( data = wine , var1 = hue )"
largest of in data wine,maximum ( data = wine )
Number of info with hue  >=  39.735363033720574 in dataset wine,"greater_eq ( data = wine , var1 = hue , val = 39.735363033720574 )"
scatterplot between hue and varor_intensity in wine df,"scatterplot ( data = wine , var1 = hue , var2 = varor_intensity )"
var of the buying in car dataset,"variance ( data = car , var1 = buying )"
quantile of in df car,quantile ( data = car )
Number of data with buying greater than -52.78610830082404 in car dataset,"greater ( data = car , var1 = buying , val = -52.78610830082404 )"
correlation between buying and maint in car data base,"corr ( data = car , var1 = buying , var2 = maint )"
histogram of maint in car data base,"histogram ( data = car , var1 = maint )"
largest of in car,maximum ( data = car )
How many info where maint smaller than or same as -77.45799900814714 in df car,"less_eq ( data = car , var1 = maint , val = -77.45799900814714 )"
corr of maint and persons in data car,"corr ( data = car , var1 = maint , var2 = persons )"
boxplot of the comfort in df car,"boxplot ( data = car , var1 = comfort )"
smallest of the in car data base,minimum ( data = car )
Number of entries  comfort greater than 50.02197639103068 in dataset car,"greater ( data = car , var1 = comfort , val = 50.02197639103068 )"
cor of comfort with maint in car data base,"corr ( data = car , var1 = comfort , var2 = maint )"
var of doors in car data base,"variance ( data = car , var1 = doors )"
amount of in car data base,summation ( data = car )
How many info  doors bigger than 65.89289331777871 in car df,"greater ( data = car , var1 = doors , val = 65.89289331777871 )"
cor between doors and buying in data car,"corr ( data = car , var1 = doors , var2 = buying )"
histogram of persons in df car,"histogram ( data = car , var1 = persons )"
typical of in df car,mean ( data = car )
How many data where persons <= -85.93924458218683 in car dataset,"less_eq ( data = car , var1 = persons , val = -85.93924458218683 )"
scatterplot between persons with maint in car,"scatterplot ( data = car , var1 = persons , var2 = maint )"
std of the lug_boot in car df,"std ( data = car , var1 = lug_boot )"
deviation of in car data,std ( data = car )
How many data with lug_boot < -9.101981857877135 in car,"less ( data = car , var1 = lug_boot , val = -9.101981857877135 )"
scatterplot between lug_boot with doors in df car,"scatterplot ( data = car , var1 = lug_boot , var2 = doors )"
max of the safety in data car,"maximum ( data = car , var1 = safety )"
range of in car df,ranges ( data = car )
Number of data with safety higher than or equal to 56.54220694661956 in car dataset,"greater_eq ( data = car , var1 = safety , val = 56.54220694661956 )"
cor between safety and buying in car df,"corr ( data = car , var1 = safety , var2 = buying )"
correlation of the radius in df breast_cancer,"corr ( data = breast_cancer , var1 = radius )"
var of in data breast_cancer,variance ( data = breast_cancer )
How many info  radius greater than -34.10959245924403 in breast_cancer,"greater ( data = breast_cancer , var1 = radius , val = -34.10959245924403 )"
correlation between radius with symmetry in breast_cancer dataset,"corr ( data = breast_cancer , var1 = radius , var2 = symmetry )"
sparsity of the texture in dataset breast_cancer,"variance ( data = breast_cancer , var1 = texture )"
sparsity of in breast_cancer df,std ( data = breast_cancer )
How many data  texture smaller than or same as -91.53758166015467 in breast_cancer data base,"less_eq ( data = breast_cancer , var1 = texture , val = -91.53758166015467 )"
corr between texture and concavity in df breast_cancer,"corr ( data = breast_cancer , var1 = texture , var2 = concavity )"
histogram of the perimeter in breast_cancer data base,"histogram ( data = breast_cancer , var1 = perimeter )"
minimum of the in breast_cancer,minimum ( data = breast_cancer )
How many entries with perimeter smaller than or same as -95.67425629483202 in breast_cancer data base,"less_eq ( data = breast_cancer , var1 = perimeter , val = -95.67425629483202 )"
correlation of perimeter with concave points in breast_cancer data base,"corr ( data = breast_cancer , var1 = perimeter , var2 = concave points )"
var of area in df breast_cancer,"variance ( data = breast_cancer , var1 = area )"
largest of in dataset breast_cancer,maximum ( data = breast_cancer )
Number of info where area == -13.554340823368463 in breast_cancer,"equal ( data = breast_cancer , var1 = area , val = -13.554340823368463 )"
scatter plot of area and concave points in df breast_cancer,"scatterplot ( data = breast_cancer , var1 = area , var2 = concave points )"
sparsity of smoothness in breast_cancer data,"variance ( data = breast_cancer , var1 = smoothness )"
mean of in breast_cancer df,mean ( data = breast_cancer )
Number of info with smoothness bigger than 24.430405010991734 in breast_cancer,"greater ( data = breast_cancer , var1 = smoothness , val = 24.430405010991734 )"
corr of smoothness and fractal dimension in breast_cancer df,"corr ( data = breast_cancer , var1 = smoothness , var2 = fractal dimension )"
minimum of compactness in breast_cancer,"minimum ( data = breast_cancer , var1 = compactness )"
std of in breast_cancer df,std ( data = breast_cancer )
How many rows  compactness smaller than or equal to 48.80408154076085 in breast_cancer data,"less_eq ( data = breast_cancer , var1 = compactness , val = 48.80408154076085 )"
scatter plot between compactness with smoothness in breast_cancer,"scatterplot ( data = breast_cancer , var1 = compactness , var2 = smoothness )"
cor of concavity in breast_cancer df,"corr ( data = breast_cancer , var1 = concavity )"
range of in breast_cancer data,ranges ( data = breast_cancer )
Number of entries where concavity  >  -30.72571213466948 in breast_cancer,"greater ( data = breast_cancer , var1 = concavity , val = -30.72571213466948 )"
corr between concavity and perimeter in data breast_cancer,"corr ( data = breast_cancer , var1 = concavity , var2 = perimeter )"
sum of the concave points in breast_cancer df,"summation ( data = breast_cancer , var1 = concave points )"
largest of the in dataset breast_cancer,maximum ( data = breast_cancer )
How many rows with concave points <= 4.165656153065768 in breast_cancer data base,"less_eq ( data = breast_cancer , var1 = concave points , val = 4.165656153065768 )"
corr between concave points and concavity in df breast_cancer,"corr ( data = breast_cancer , var1 = concave points , var2 = concavity )"
sparsity of symmetry in breast_cancer data,"std ( data = breast_cancer , var1 = symmetry )"
mean of the in breast_cancer,mean ( data = breast_cancer )
How many entries  symmetry  >=  55.72272701728221 in dataset breast_cancer,"greater_eq ( data = breast_cancer , var1 = symmetry , val = 55.72272701728221 )"
cor of symmetry and area in breast_cancer,"corr ( data = breast_cancer , var1 = symmetry , var2 = area )"
variance of the fractal dimension in breast_cancer data,"variance ( data = breast_cancer , var1 = fractal dimension )"
store of in data breast_cancer,load ( data = breast_cancer )
Number of entries with fractal dimension bigger than or equal to 59.16193787754196 in dataset breast_cancer,"greater_eq ( data = breast_cancer , var1 = fractal dimension , val = 59.16193787754196 )"
scatterplot of fractal dimension with concave points in dataset breast_cancer,"scatterplot ( data = breast_cancer , var1 = fractal dimension , var2 = concave points )"
std of the age in heart_disease df,"std ( data = heart_disease , var1 = age )"
summary of in df heart_disease,describe ( data = heart_disease )
Number of info with age > 67.74711583503787 in heart_disease data base,"greater ( data = heart_disease , var1 = age , val = 67.74711583503787 )"
scatterplot between age with thalach in heart_disease data,"scatterplot ( data = heart_disease , var1 = age , var2 = thalach )"
average of sex in dataset heart_disease,"mean ( data = heart_disease , var1 = sex )"
maximum of in heart_disease df,maximum ( data = heart_disease )
How many rows  sex is -95.02105051879526 in df heart_disease,"equal ( data = heart_disease , var1 = sex , val = -95.02105051879526 )"
scatter plot of sex with chol in heart_disease df,"scatterplot ( data = heart_disease , var1 = sex , var2 = chol )"
sparsity of cp in heart_disease df,"std ( data = heart_disease , var1 = cp )"
std of in heart_disease df,std ( data = heart_disease )
How many entries  cp lower than or same as -3.3468821854395543 in heart_disease df,"less_eq ( data = heart_disease , var1 = cp , val = -3.3468821854395543 )"
corr between cp with fbs in heart_disease dataset,"corr ( data = heart_disease , var1 = cp , var2 = fbs )"
max of the trestbps in heart_disease dataset,"maximum ( data = heart_disease , var1 = trestbps )"
std of in df heart_disease,std ( data = heart_disease )
Number of info where trestbps smaller than or equal to 82.791735272356 in heart_disease,"less_eq ( data = heart_disease , var1 = trestbps , val = 82.791735272356 )"
scatterplot of trestbps with thalach in heart_disease dataset,"scatterplot ( data = heart_disease , var1 = trestbps , var2 = thalach )"
hist of chol in heart_disease dataset,"histogram ( data = heart_disease , var1 = chol )"
sparsity of the in df heart_disease,variance ( data = heart_disease )
Number of rows with chol smaller than or same as 81.3046026357363 in dataset heart_disease,"less_eq ( data = heart_disease , var1 = chol , val = 81.3046026357363 )"
corr between chol and restecg in data heart_disease,"corr ( data = heart_disease , var1 = chol , var2 = restecg )"
ranges of the fbs in heart_disease,"ranges ( data = heart_disease , var1 = fbs )"
spans of the in heart_disease dataset,ranges ( data = heart_disease )
Number of info  fbs == 50.62630916467009 in df heart_disease,"equal ( data = heart_disease , var1 = fbs , val = 50.62630916467009 )"
cor between fbs with sex in heart_disease,"corr ( data = heart_disease , var1 = fbs , var2 = sex )"
quantile of the restecg in dataset heart_disease,"quantile ( data = heart_disease , var1 = restecg )"
quantile of in heart_disease df,quantile ( data = heart_disease )
How many data with restecg > 79.7585270743078 in heart_disease dataset,"greater ( data = heart_disease , var1 = restecg , val = 79.7585270743078 )"
scatter plot of restecg with trestbps in heart_disease dataset,"scatterplot ( data = heart_disease , var1 = restecg , var2 = trestbps )"
range of the thalach in heart_disease,"ranges ( data = heart_disease , var1 = thalach )"
correlation of the in df heart_disease,corr ( data = heart_disease )
How many entries  thalach larger than or same as 37.83616205540605 in heart_disease,"greater_eq ( data = heart_disease , var1 = thalach , val = 37.83616205540605 )"
cor between thalach with fbs in heart_disease data base,"corr ( data = heart_disease , var1 = thalach , var2 = fbs )"
minimum of the num in heart_disease df,"minimum ( data = heart_disease , var1 = num )"
smallest of in heart_disease data,minimum ( data = heart_disease )
How many entries where num less than -73.219579833314 in heart_disease data,"less ( data = heart_disease , var1 = num , val = -73.219579833314 )"
corr of num with age in heart_disease dataset,"corr ( data = heart_disease , var1 = num , var2 = age )"
sd of the fixed_acidity in wine_quality data,"std ( data = wine_quality , var1 = fixed_acidity )"
ranges of in wine_quality dataset,ranges ( data = wine_quality )
How many entries with fixed_acidity bigger than or equal to 90.39673778022356 in wine_quality data base,"greater_eq ( data = wine_quality , var1 = fixed_acidity , val = 90.39673778022356 )"
scatterplot of fixed_acidity and sulphates in dataset wine_quality,"scatterplot ( data = wine_quality , var1 = fixed_acidity , var2 = sulphates )"
quantity of volatile_acidity in wine_quality dataset,"summation ( data = wine_quality , var1 = volatile_acidity )"
sparsity of in wine_quality df,std ( data = wine_quality )
How many entries with volatile_acidity less than or equal to 32.46126501005298 in wine_quality data,"less_eq ( data = wine_quality , var1 = volatile_acidity , val = 32.46126501005298 )"
correlation of volatile_acidity with fixed_acidity in df wine_quality,"corr ( data = wine_quality , var1 = volatile_acidity , var2 = fixed_acidity )"
sd of the citric_acid in wine_quality data base,"std ( data = wine_quality , var1 = citric_acid )"
store of the in wine_quality data base,load ( data = wine_quality )
How many rows where citric_acid  =  -72.94333853641342 in wine_quality df,"equal ( data = wine_quality , var1 = citric_acid , val = -72.94333853641342 )"
corr between citric_acid with alcohol in wine_quality dataset,"corr ( data = wine_quality , var1 = citric_acid , var2 = alcohol )"
minimum of residual_sugar in wine_quality dataset,"minimum ( data = wine_quality , var1 = residual_sugar )"
largest of in wine_quality data,maximum ( data = wine_quality )
How many rows with residual_sugar  ==  -66.21129737188005 in wine_quality data,"equal ( data = wine_quality , var1 = residual_sugar , val = -66.21129737188005 )"
scatter plot of residual_sugar with sulphates in wine_quality,"scatterplot ( data = wine_quality , var1 = residual_sugar , var2 = sulphates )"
var of the chlorides in wine_quality dataset,"variance ( data = wine_quality , var1 = chlorides )"
ranges of in wine_quality df,ranges ( data = wine_quality )
Number of rows  chlorides less than or equal to 88.02902056582394 in wine_quality df,"less_eq ( data = wine_quality , var1 = chlorides , val = 88.02902056582394 )"
scatter plot between chlorides and sulphates in data wine_quality,"scatterplot ( data = wine_quality , var1 = chlorides , var2 = sulphates )"
correlation of free_sulfur_dioxide in df wine_quality,"corr ( data = wine_quality , var1 = free_sulfur_dioxide )"
spans of in dataset wine_quality,ranges ( data = wine_quality )
How many data where free_sulfur_dioxide bigger than or same as 75.9273228683098 in wine_quality df,"greater_eq ( data = wine_quality , var1 = free_sulfur_dioxide , val = 75.9273228683098 )"
corr between free_sulfur_dioxide and sulphates in df wine_quality,"corr ( data = wine_quality , var1 = free_sulfur_dioxide , var2 = sulphates )"
corr of the total_sulfur_dioxide in wine_quality,"corr ( data = wine_quality , var1 = total_sulfur_dioxide )"
largest of in df wine_quality,maximum ( data = wine_quality )
Number of info  total_sulfur_dioxide lower than or same as 1.2474725596212721 in data wine_quality,"less_eq ( data = wine_quality , var1 = total_sulfur_dioxide , val = 1.2474725596212721 )"
scatterplot of total_sulfur_dioxide and chlorides in wine_quality,"scatterplot ( data = wine_quality , var1 = total_sulfur_dioxide , var2 = chlorides )"
histogram of the density in df wine_quality,"histogram ( data = wine_quality , var1 = density )"
describe of the in wine_quality dataset,describe ( data = wine_quality )
Number of entries with density  <  -32.502309049385445 in wine_quality data,"less ( data = wine_quality , var1 = density , val = -32.502309049385445 )"
scatterplot of density and quality in df wine_quality,"scatterplot ( data = wine_quality , var1 = density , var2 = quality )"
var of pH in wine_quality data,"variance ( data = wine_quality , var1 = pH )"
span of in wine_quality data base,ranges ( data = wine_quality )
Number of entries where pH higher than or same as 43.48184877741372 in wine_quality df,"greater_eq ( data = wine_quality , var1 = pH , val = 43.48184877741372 )"
cor between pH with residual_sugar in wine_quality,"corr ( data = wine_quality , var1 = pH , var2 = residual_sugar )"
quantile of sulphates in wine_quality data base,"quantile ( data = wine_quality , var1 = sulphates )"
sum of in df wine_quality,summation ( data = wine_quality )
How many rows where sulphates  <=  25.06123621288478 in df wine_quality,"less_eq ( data = wine_quality , var1 = sulphates , val = 25.06123621288478 )"
cor between sulphates with alcohol in wine_quality df,"corr ( data = wine_quality , var1 = sulphates , var2 = alcohol )"
aggregate of the alcohol in dataset wine_quality,"summation ( data = wine_quality , var1 = alcohol )"
cor of in wine_quality data,corr ( data = wine_quality )
How many rows where alcohol greater than or same as -69.57482093720573 in wine_quality data base,"greater_eq ( data = wine_quality , var1 = alcohol , val = -69.57482093720573 )"
scatterplot between alcohol and volatile_acidity in wine_quality,"scatterplot ( data = wine_quality , var1 = alcohol , var2 = volatile_acidity )"
aggregate of quality in wine_quality dataset,"summation ( data = wine_quality , var1 = quality )"
average of the in df wine_quality,mean ( data = wine_quality )
How many rows where quality larger than or same as 6.5144812192956465 in wine_quality dataset,"greater_eq ( data = wine_quality , var1 = quality , val = 6.5144812192956465 )"
correlation between quality with pH in wine_quality df,"corr ( data = wine_quality , var1 = quality , var2 = pH )"
std of triaxial acceleration in smartphones df,"std ( data = smartphones , var1 = triaxial acceleration )"
var of in smartphones data,variance ( data = smartphones )
How many rows  triaxial acceleration == 28.263390472534184 in smartphones,"equal ( data = smartphones , var1 = triaxial acceleration , val = 28.263390472534184 )"
cor between triaxial acceleration and triaxial angular velocity in df smartphones,"corr ( data = smartphones , var1 = triaxial acceleration , var2 = triaxial angular velocity )"
deviation of the triaxial angular velocity in smartphones dataset,"std ( data = smartphones , var1 = triaxial angular velocity )"
sparsity of in data smartphones,std ( data = smartphones )
Number of info  triaxial angular velocity  >  -73.79461530699136 in smartphones data,"greater ( data = smartphones , var1 = triaxial angular velocity , val = -73.79461530699136 )"
correlation between triaxial angular velocity with triaxial acceleration in smartphones data base,"corr ( data = smartphones , var1 = triaxial angular velocity , var2 = triaxial acceleration )"
standard deviation of the 561_feature in smartphones,"std ( data = smartphones , var1 = 561_feature )"
quantity of the in df smartphones,summation ( data = smartphones )
How many rows with 561_feature  <=  -64.8998037097111 in smartphones data base,"less_eq ( data = smartphones , var1 = 561_feature , val = -64.8998037097111 )"
scatter plot between 561_feature and triaxial angular velocity in df smartphones,"scatterplot ( data = smartphones , var1 = 561_feature , var2 = triaxial angular velocity )"
sd of the label in smartphones,"std ( data = smartphones , var1 = label )"
quantity of in smartphones data,summation ( data = smartphones )
Number of entries where label is 10.772349612153846 in smartphones df,"equal ( data = smartphones , var1 = label , val = 10.772349612153846 )"
cor of label with triaxial acceleration in smartphones data,"corr ( data = smartphones , var1 = label , var2 = triaxial acceleration )"
hist of the identifier in smartphones data,"histogram ( data = smartphones , var1 = identifier )"
var of the in smartphones data,variance ( data = smartphones )
Number of entries  identifier lower than or same as 75.66925819676652 in smartphones data,"less_eq ( data = smartphones , var1 = identifier , val = 75.66925819676652 )"
correlation between identifier and label in smartphones data base,"corr ( data = smartphones , var1 = identifier , var2 = label )"
max of the x in df forest_fire,"maximum ( data = forest_fire , var1 = x )"
spans of in df forest_fire,ranges ( data = forest_fire )
Number of data with x equal to -47.54523338393444 in forest_fire dataset,"equal ( data = forest_fire , var1 = x , val = -47.54523338393444 )"
correlation of x and ISI in forest_fire data base,"corr ( data = forest_fire , var1 = x , var2 = ISI )"
max of the y in forest_fire,"maximum ( data = forest_fire , var1 = y )"
summary of in dataset forest_fire,describe ( data = forest_fire )
Number of data where y larger than or same as 11.152144025387514 in forest_fire,"greater_eq ( data = forest_fire , var1 = y , val = 11.152144025387514 )"
cor between y with RH in forest_fire,"corr ( data = forest_fire , var1 = y , var2 = RH )"
minimum of month in forest_fire,"minimum ( data = forest_fire , var1 = month )"
store of the in df forest_fire,load ( data = forest_fire )
Number of info with month higher than or same as 89.59372522569979 in forest_fire data base,"greater_eq ( data = forest_fire , var1 = month , val = 89.59372522569979 )"
correlation of month and wind in dataset forest_fire,"corr ( data = forest_fire , var1 = month , var2 = wind )"
distribution of day in df forest_fire,"histogram ( data = forest_fire , var1 = day )"
highest of in forest_fire,maximum ( data = forest_fire )
Number of data  day >= 78.44948344745657 in forest_fire,"greater_eq ( data = forest_fire , var1 = day , val = 78.44948344745657 )"
correlation between day and wind in dataset forest_fire,"corr ( data = forest_fire , var1 = day , var2 = wind )"
deviation of the FFMC in data forest_fire,"std ( data = forest_fire , var1 = FFMC )"
typical of the in forest_fire data base,mean ( data = forest_fire )
How many entries where FFMC smaller than or equal to 3.062391131313902 in forest_fire data base,"less_eq ( data = forest_fire , var1 = FFMC , val = 3.062391131313902 )"
scatter plot of FFMC with month in forest_fire df,"scatterplot ( data = forest_fire , var1 = FFMC , var2 = month )"
sum of the DMC in df forest_fire,"summation ( data = forest_fire , var1 = DMC )"
summary of in df forest_fire,describe ( data = forest_fire )
Number of entries with DMC higher than or same as 6.481858868476095 in forest_fire,"greater_eq ( data = forest_fire , var1 = DMC , val = 6.481858868476095 )"
cor of DMC and ISI in forest_fire df,"corr ( data = forest_fire , var1 = DMC , var2 = ISI )"
correlation of DC in forest_fire data base,"corr ( data = forest_fire , var1 = DC )"
quantity of in dataset forest_fire,summation ( data = forest_fire )
How many info  DC bigger than -66.92757471877113 in dataset forest_fire,"greater ( data = forest_fire , var1 = DC , val = -66.92757471877113 )"
scatterplot of DC and area in data forest_fire,"scatterplot ( data = forest_fire , var1 = DC , var2 = area )"
boxplot of ISI in forest_fire data,"boxplot ( data = forest_fire , var1 = ISI )"
correlation of in forest_fire dataset,corr ( data = forest_fire )
How many info with ISI = 55.26065374251908 in dataset forest_fire,"equal ( data = forest_fire , var1 = ISI , val = 55.26065374251908 )"
correlation of ISI with temp in forest_fire data base,"corr ( data = forest_fire , var1 = ISI , var2 = temp )"
largest of temp in forest_fire df,"maximum ( data = forest_fire , var1 = temp )"
deviation of the in forest_fire df,std ( data = forest_fire )
How many rows where temp greater than -77.53405367920854 in forest_fire data,"greater ( data = forest_fire , var1 = temp , val = -77.53405367920854 )"
corr of temp and DC in forest_fire dataset,"corr ( data = forest_fire , var1 = temp , var2 = DC )"
cor of RH in dataset forest_fire,"corr ( data = forest_fire , var1 = RH )"
load of the in forest_fire data,load ( data = forest_fire )
How many rows where RH  >  -88.79612138565285 in df forest_fire,"greater ( data = forest_fire , var1 = RH , val = -88.79612138565285 )"
scatter plot of RH with x in forest_fire data base,"scatterplot ( data = forest_fire , var1 = RH , var2 = x )"
var of wind in forest_fire data,"variance ( data = forest_fire , var1 = wind )"
spans of the in data forest_fire,ranges ( data = forest_fire )
Number of info where wind == -23.0700362337883 in forest_fire df,"equal ( data = forest_fire , var1 = wind , val = -23.0700362337883 )"
corr between wind with temp in forest_fire data base,"corr ( data = forest_fire , var1 = wind , var2 = temp )"
sparsity of the rain in df forest_fire,"variance ( data = forest_fire , var1 = rain )"
average of in data forest_fire,mean ( data = forest_fire )
How many entries with rain larger than -74.62410535132456 in forest_fire df,"greater ( data = forest_fire , var1 = rain , val = -74.62410535132456 )"
cor between rain and month in data forest_fire,"corr ( data = forest_fire , var1 = rain , var2 = month )"
std of area in forest_fire df,"std ( data = forest_fire , var1 = area )"
range of the in forest_fire data,ranges ( data = forest_fire )
How many info  area <= -68.69221789092418 in forest_fire df,"less_eq ( data = forest_fire , var1 = area , val = -68.69221789092418 )"
scatter plot of area with temp in data forest_fire,"scatterplot ( data = forest_fire , var1 = area , var2 = temp )"
range of sex in abalone df,"ranges ( data = abalone , var1 = sex )"
aggregate of in abalone dataset,summation ( data = abalone )
Number of info with sex less than or same as 56.94483818831907 in abalone,"less_eq ( data = abalone , var1 = sex , val = 56.94483818831907 )"
corr between sex and height in data abalone,"corr ( data = abalone , var1 = sex , var2 = height )"
max of the length in abalone data,"maximum ( data = abalone , var1 = length )"
largest of in dataset abalone,maximum ( data = abalone )
How many info  length lower than or equal to -36.334293910188805 in abalone dataset,"less_eq ( data = abalone , var1 = length , val = -36.334293910188805 )"
scatter plot between length with diameter in abalone data,"scatterplot ( data = abalone , var1 = length , var2 = diameter )"
std of the diameter in abalone df,"std ( data = abalone , var1 = diameter )"
corr of in abalone data base,corr ( data = abalone )
Number of entries  diameter > 44.72725821839646 in data abalone,"greater ( data = abalone , var1 = diameter , val = 44.72725821839646 )"
corr between diameter and viscera in df abalone,"corr ( data = abalone , var1 = diameter , var2 = viscera )"
largest of the height in abalone dataset,"maximum ( data = abalone , var1 = height )"
span of the in abalone data base,ranges ( data = abalone )
Number of rows  height == -65.51652278059109 in abalone df,"equal ( data = abalone , var1 = height , val = -65.51652278059109 )"
scatterplot of height with diameter in abalone,"scatterplot ( data = abalone , var1 = height , var2 = diameter )"
max of whole_weight in abalone df,"maximum ( data = abalone , var1 = whole_weight )"
describe of the in abalone data base,describe ( data = abalone )
Number of entries  whole_weight  <=  -23.296386370105466 in abalone data base,"less_eq ( data = abalone , var1 = whole_weight , val = -23.296386370105466 )"
correlation between whole_weight and length in abalone dataset,"corr ( data = abalone , var1 = whole_weight , var2 = length )"
var of shucked_weight in dataset abalone,"variance ( data = abalone , var1 = shucked_weight )"
spans of in dataset abalone,ranges ( data = abalone )
How many rows with shucked_weight larger than -41.844839806073566 in abalone dataset,"greater ( data = abalone , var1 = shucked_weight , val = -41.844839806073566 )"
cor between shucked_weight with height in data abalone,"corr ( data = abalone , var1 = shucked_weight , var2 = height )"
sparsity of the viscera in df abalone,"variance ( data = abalone , var1 = viscera )"
minimum of in data abalone,minimum ( data = abalone )
How many data with viscera larger than or same as 52.455569776818265 in abalone,"greater_eq ( data = abalone , var1 = viscera , val = 52.455569776818265 )"
cor of viscera with shell_weight in abalone data,"corr ( data = abalone , var1 = viscera , var2 = shell_weight )"
span of shell_weight in data abalone,"ranges ( data = abalone , var1 = shell_weight )"
describe of in dataset abalone,describe ( data = abalone )
Number of rows where shell_weight equal to 34.04969674207479 in abalone data,"equal ( data = abalone , var1 = shell_weight , val = 34.04969674207479 )"
scatterplot of shell_weight with height in df abalone,"scatterplot ( data = abalone , var1 = shell_weight , var2 = height )"
quantile of age in bank_marketing data base,"quantile ( data = bank_marketing , var1 = age )"
range of the in dataset bank_marketing,ranges ( data = bank_marketing )
Number of rows  age smaller than 31.278021481453948 in data bank_marketing,"less ( data = bank_marketing , var1 = age , val = 31.278021481453948 )"
scatter plot of age and nr.employed in bank_marketing data,"scatterplot ( data = bank_marketing , var1 = age , var2 = nr.employed )"
range of job in bank_marketing df,"ranges ( data = bank_marketing , var1 = job )"
typical of the in data bank_marketing,mean ( data = bank_marketing )
How many info with job == -94.9152767332792 in df bank_marketing,"equal ( data = bank_marketing , var1 = job , val = -94.9152767332792 )"
corr of job and pdays in bank_marketing df,"corr ( data = bank_marketing , var1 = job , var2 = pdays )"
maximum of the marital in bank_marketing data base,"maximum ( data = bank_marketing , var1 = marital )"
maximum of the in bank_marketing data,maximum ( data = bank_marketing )
How many rows  marital larger than or same as -22.22856178218268 in bank_marketing data base,"greater_eq ( data = bank_marketing , var1 = marital , val = -22.22856178218268 )"
cor of marital with euribor3m in bank_marketing dataset,"corr ( data = bank_marketing , var1 = marital , var2 = euribor3m )"
typical of education in data bank_marketing,"mean ( data = bank_marketing , var1 = education )"
var of in bank_marketing,variance ( data = bank_marketing )
Number of data where education  >  -65.51571396252156 in bank_marketing data base,"greater ( data = bank_marketing , var1 = education , val = -65.51571396252156 )"
scatter plot between education and housing in data bank_marketing,"scatterplot ( data = bank_marketing , var1 = education , var2 = housing )"
cor of default in bank_marketing data,"corr ( data = bank_marketing , var1 = default )"
std of the in bank_marketing df,std ( data = bank_marketing )
Number of rows where default > -94.09723645117249 in bank_marketing data base,"greater ( data = bank_marketing , var1 = default , val = -94.09723645117249 )"
cor between default and month in bank_marketing dataset,"corr ( data = bank_marketing , var1 = default , var2 = month )"
smallest of the housing in data bank_marketing,"minimum ( data = bank_marketing , var1 = housing )"
range of in bank_marketing dataset,ranges ( data = bank_marketing )
Number of info with housing less than 41.30516823036646 in bank_marketing dataset,"less ( data = bank_marketing , var1 = housing , val = 41.30516823036646 )"
corr of housing and month in bank_marketing data base,"corr ( data = bank_marketing , var1 = housing , var2 = month )"
ranges of the loan in dataset bank_marketing,"ranges ( data = bank_marketing , var1 = loan )"
spans of the in bank_marketing data base,ranges ( data = bank_marketing )
How many data with loan higher than 98.8455929007512 in df bank_marketing,"greater ( data = bank_marketing , var1 = loan , val = 98.8455929007512 )"
scatterplot of loan with poutcome in bank_marketing data base,"scatterplot ( data = bank_marketing , var1 = loan , var2 = poutcome )"
typical of contact in bank_marketing data base,"mean ( data = bank_marketing , var1 = contact )"
quantile of the in bank_marketing data base,quantile ( data = bank_marketing )
Number of info  contact == -10.648760933987859 in data bank_marketing,"equal ( data = bank_marketing , var1 = contact , val = -10.648760933987859 )"
corr between contact with marital in bank_marketing data,"corr ( data = bank_marketing , var1 = contact , var2 = marital )"
highest of the month in df bank_marketing,"maximum ( data = bank_marketing , var1 = month )"
spans of in data bank_marketing,ranges ( data = bank_marketing )
